"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1434",24.3017864227295,24.4032135009766,23.6464290618896,23.6692867279053,487998000,20.0739459991455
"1435",23.7539291381836,23.9321422576904,23.4464282989502,23.5925006866455,503983200,20.008825302124
"1436",23.8160705566406,23.9249992370605,23.4285717010498,23.921070098877,712233200,20.2874870300293
"1437",24.1917858123779,24.4821434020996,24.0989284515381,24.3921432495117,598360000,20.6870040893555
"1438",24.641429901123,24.8921432495117,24.5674991607666,24.6885719299316,600474000,20.9383983612061
"1439",24.97678565979,24.9928569793701,24.8075008392334,24.9921436309814,398031200,21.1958560943604
"1440",24.9957141876221,25.0832138061523,24.872142791748,25.0682144165039,373503200,21.260383605957
"1441",25.0092868804932,25.1424999237061,24.9846439361572,25.0750007629395,326874800,21.2661285400391
"1442",24.9699993133545,25.0021438598633,24.7721424102783,24.9535713195801,336568400,21.1631469726562
"1443",25.0860710144043,25.1810703277588,24.9771423339844,25.0032138824463,571589200,21.205249786377
"1444",24.5307140350342,24.8257141113281,24.3928565979004,24.671070098877,639766400,20.9235591888428
"1445",24.5807132720947,24.7421436309814,24.0357131958008,24.0550003051758,518789600,20.4010696411133
"1446",23.8835716247559,24.0246429443359,23.6142864227295,23.7564296722412,576503200,20.1478538513184
"1447",23.7246437072754,24.3632144927979,23.5839290618896,24.332857131958,594090000,20.6367206573486
"1448",24.2410717010498,24.3253574371338,23.8125,23.8250007629395,535110800,20.2060031890869
"1449",23.9699993133545,24.1696434020996,23.4464282989502,23.5496425628662,543594800,19.9724769592285
"1450",23.6360702514648,23.7982139587402,23.2374992370605,23.6182136535645,627992400,20.0306339263916
"1451",23.7450008392334,23.9950008392334,23.6653575897217,23.9803562164307,424281200,20.3377666473389
"1452",23.9732131958008,24.0803565979004,23.7696437835693,23.8142852783203,370725600,20.1969146728516
"1453",23.7571430206299,23.7857131958008,23.2600002288818,23.3067855834961,594006000,19.766508102417
"1454",23.1028575897217,23.1271438598633,22.7182140350342,22.7917861938477,637994000,19.3297367095947
"1455",22.8089294433594,22.8746433258057,22.2696437835693,22.7089290618896,838597200,19.259464263916
"1456",22.8478565216064,23.0349998474121,22.75,22.8896427154541,510356000,19.4127292633057
"1457",23.0892868041992,23.1142864227295,22.4321422576904,22.4321422576904,546081200,19.0247211456299
"1458",22.4842853546143,22.6921424865723,22.3321437835693,22.4896430969238,460014800,19.0734939575195
"1459",22.5839290618896,22.6832141876221,22.2803573608398,22.6700000762939,432502000,19.2264518737793
"1460",22.6917858123779,23.2250003814697,22.5357131958008,23.2067852020264,549771600,19.681697845459
"1461",23.1739292144775,23.313928604126,23,23.021785736084,389037600,19.5247936248779
"1462",22.8425006866455,22.9307136535645,22.5,22.5942859649658,476624400,19.1622371673584
"1463",22.5375003814697,22.5632133483887,21.7721424102783,21.7800006866455,744086000,18.4716415405273
"1464",21.872142791748,22.6921424865723,21.8128566741943,22.643928527832,546730800,19.2043361663818
"1465",22.5357131958008,22.6392860412598,21.8464298248291,21.9057140350342,707145600,18.578254699707
"1466",22.1942863464355,22.3767852783203,21.8085708618164,22.0296421051025,558527200,18.6833591461182
"1467",22.1428565979004,22.2142868041992,21.6267852783203,21.7692852020264,656325600,18.4625568389893
"1468",21.7653560638428,21.9285717010498,21.1071434020996,21.5714282989502,1018432800,18.2947483062744
